;DR 1+;DR 1-;DR 2+;DR 2-;DR 3+;DR 3-;DR 4+;DR 4-;DR 5+;DR 5-;DR 6+;DR 6-;DR 7+;DR 7-;DR 8+;DR 8-;DR 9+;DR 9-;DR 10+;DR 10-;DR 11+;DR 11-;DR 20+
NHERF2;0.011876483;0.38088247;4.4856074e-06;0.2567345;0.10459073;3.849091e-05;0.020503987;0.018294645;0.021457197;0.0004841214;0.0053652725;0.04970143;3.380406e-08;0.17193098;3.0144787e-05;0.026849052;3.904831e-05;0.0139236795;1.4806817e-05;0.006710441;1.17987284e-07;4.436613;0.0013109435
NID1;5.3223566e-06;3.6245563;8.8847395e-05;0.056744404;0.006506372;0.0015136496;0.002364832;0.048252292;0.0009048596;0.036048613;0.08505884;0.0007412295;0.0001221421;1.6126816e-05;0.00010236127;0.0023370849;2.3184293e-06;0.014717736;3.1843754e-07;0.063987754;3.3359007e-07;1.0999199;0.016322386
NIN;0.010876193;0.3363813;0.003669831;0.22124232;0.20023099;0.0013097768;0.009539692;0.4319958;0.026821235;0.05295626;0.2216095;0.0178144;0.0005881221;0.029653564;0.00020830189;0.061903425;9.3119554e-05;0.04007911;1.0156725e-05;0.2228915;1.3137131e-05;0.17937782;0.0026782467
NIPA2;0.002294843;0.0188416;8.902569e-05;0.04086111;0.0187167;0.00018939524;0.00397471;0.0054235915;1.0822512e-05;11.44542;0.017049631;0.0015973361;6.881455e-05;0.0045843064;2.7227537e-05;0.002593439;5.3037847e-06;0.005656177;1.2162091e-06;0.017602332;5.0942695e-06;0.011680313;0.0039445926
NIPAL4;0.031013535;0.25301474;0.0122712115;0.08113795;0.017589144;0.033644956;0.009275639;0.029134411;0.012660028;0.084695406;0.29120314;0.009639618;0.0031158666;0.0015579357;3.5699188e-05;0.029462695;0.0011715218;0.00016010331;2.8829954e-06;0.484044;6.147902e-05;0.015527156;0.0012074227
NKAIN2;0.009193192;0.15782289;0.0017954564;0.07984366;0.036912702;0.0045176693;0.005093878;0.02546675;0.002905282;1.739475;0.12291844;0.0020496605;0.0014813939;0.012915582;1.5236667e-05;0.025904676;0.0003027598;0.0018152259;2.1362788e-05;0.09656127;0.00021580434;0.02611793;0.019375945
NKAP;0.010122694;0.08493172;0.0013633902;0.28755808;0.12380181;0.00019455043;0.011890977;0.05619745;0.00049694086;3.2686324;0.0799936;0.06599916;0.00011494913;0.053211343;2.3651051e-05;0.023290498;3.0585327e-06;0.09906783;2.2545883e-06;0.12342198;3.1374362e-05;0.054380048;0.007035452
NKX1-1;0.035137776;0.29555342;0.01201887;0.04968668;0.052692834;0.023393026;0.03229567;0.012784201;0.014680775;0.3790139;0.13451116;0.0023361535;5.6156154e-05;0.042144075;2.9415114e-05;0.0999782;0.0020211225;7.985051e-05;2.017547e-06;0.3052618;7.607046e-05;0.020612096;0.0061602304
NKX2-2;0.032372918;0.14694563;0.0021996405;0.113623805;0.036651324;0.026946507;0.04007262;0.008968025;0.03513649;0.005835869;0.08126378;4.552461e-05;9.754762e-06;0.16856988;4.4884123e-06;0.35690096;0.00077213073;0.00015885678;6.366318e-06;0.110506445;1.849127e-05;0.06304701;0.0007881326
NKX2-3;0.0008393566;1.1528487;0.0012841241;0.03976788;0.022402216;0.0098268315;0.009449716;0.018182125;0.010786491;0.008669049;0.06315854;0.0009386936;7.2076786e-05;0.0062472452;5.1319636e-05;0.038075414;0.0006580689;0.001512248;1.1621657e-05;0.028642401;8.36791e-06;1.1095585;0.0032835153
NKX3-1;0.005907062;0.2663409;0.005365775;0.055559047;0.041712247;0.008128977;0.010693109;0.021214914;0.014187805;0.11563859;0.1439356;0.00026421188;0.00012624665;0.056657106;5.4474236e-05;0.053330705;0.0012049265;0.00056950934;1.8703907e-06;0.23673844;0.00016130817;0.015263567;0.0015963868
NKX3-2;0.025123041;0.85368735;0.0025165838;0.09700504;0.03933912;0.024485203;0.027734827;0.0071860035;0.018453365;0.0020549458;0.14651929;0.0007354912;8.2062754e-05;0.004193105;2.1515634e-05;0.119954005;0.0011999988;4.7378893e-05;1.9870226e-06;0.12462697;0.00016165667;0.004976851;0.0010441163
NKX6-1;0.040888328;0.28431162;0.0003772908;0.20727442;0.102182105;0.008860379;0.031444967;0.032362506;0.03867665;0.02895461;0.13687907;0.00469677;3.9637755e-05;0.03537014;7.021178e-05;0.038974553;0.0017858858;0.0007834013;2.5150224e-05;0.10221466;8.5878964e-05;0.01777241;0.03099101
NLGN1;0.0041578077;0.30956545;0.0067252973;0.16443917;0.13974679;0.004316258;0.021324761;0.036646657;0.022600008;0.050062392;0.18265386;0.009246765;0.00057996623;0.049396224;2.4284567e-05;0.06573971;0.00016434846;0.009716077;5.7943184e-06;0.19642504;8.671738e-05;0.03299255;0.005108098
NLRP3;0.029244827;0.07387653;0.0024352642;0.06976428;0.041229762;0.01605492;0.00093334337;0.82628083;0.013601925;0.008184291;0.09774694;0.00010077937;0.0005842707;0.008907717;7.742653e-05;0.0046950034;6.725672e-05;0.0021666293;4.7628037e-06;0.04713854;0.00096449937;0.0011068708;0.30951965
NMBR;0.014001306;0.16664453;0.0058711194;0.1757937;0.06516375;0.011671092;0.011220477;0.029657746;0.025848044;0.05067936;0.17788579;0.00229789;0.0006753013;0.038411725;4.2869313e-05;0.064138606;8.4728534e-05;0.01658587;3.965579e-06;0.14132842;0.00047768911;0.010083303;0.019239014
NMS;0.016445238;0.15960166;0.008078255;0.22939813;0.10691811;0.0104774665;0.06747937;0.100083016;0.014667727;0.09185315;0.14112704;0.002667499;0.0026703342;0.017246895;4.948629e-07;0.15352291;7.348467e-05;0.011851264;3.4786767e-06;0.17777982;0.00038577002;0.010238584;0.025028972
NNMT;1.0489288e-05;5.485969;0.0004760614;0.0041389805;0.0047073164;0.0010951257;0.00070154987;0.102878235;0.000119586504;0.1053719;0.07151203;0.000106325686;1.5629732e-06;0.005981998;1.097337e-06;0.031323656;7.8203055e-05;6.755822e-05;6.192547e-07;0.10612846;2.0841435e-06;0.113927454;0.08316468
NOCT;0.0029608638;0.040504187;0.0005639328;0.061430793;0.047569152;0.0011407126;0.0072463723;0.0022800984;4.5124134e-06;5.6972547;0.031728953;0.0003015645;0.00040132666;0.004994032;2.8328936e-05;0.009214555;3.3559594e-05;0.003832728;1.4748255e-05;0.0042483555;6.551435e-06;0.021303402;0.026479233
NOP9;0.02751955;0.045482557;4.114156e-05;0.14332373;0.032993615;0.00035041512;0.0068416586;0.030246489;0.00014247846;6.1132894;0.033275317;0.01708621;8.428593e-06;0.027504925;0.00035176965;0.009704365;1.0269075e-05;0.033142444;6.0022003e-06;0.056722526;1.6616956e-05;0.046101842;0.008162243
NOS3;0.014231548;0.013440419;0.0019012769;0.012699461;0.0020837544;0.009129053;0.013336118;0.0018379075;0.0022329092;0.20696267;0.0028370002;0.0112386905;4.196425e-05;0.0008880763;4.600574e-05;0.00079484895;0.0002279631;0.00013530912;2.9711262e-06;0.027870974;5.7829885e-07;6.607163;0.00043504185
NOTCH3;0.001607282;4.467066;0.00010537048;0.033206277;0.006781759;0.0006336747;0.008932415;0.004290934;0.0005645196;0.012322398;0.013610581;0.0037225205;4.0852647e-06;0.0023073503;0.00036630713;0.003804241;0.0001652857;0.00043160297;1.1821035e-05;0.011686306;1.4496992e-06;0.7782778;0.0024707948
NOTUM;0.003856099;0.002900555;0.012370369;0.0034000657;0.00093886425;0.0058757206;0.008037699;0.00015542311;4.719351e-07;1.9803805;0.00031682628;0.5249009;0.0008677068;0.0011370429;5.9385576e-07;3.5342941;9.388653e-07;0.0034451508;3.0758977e-06;0.0033836854;1.3657293e-05;8.2617004e-07;0.0108430125
NPB;0.0012910028;0.017474635;0.0012008095;0.0036849924;0.006507052;0.0012903607;0.002086227;0.0024118216;5.8918426e-06;13.679349;0.011960077;0.000491675;6.990967e-05;0.0028918006;3.8881917e-06;0.013645735;0.00017788989;7.7747245e-05;1.9256747e-06;0.010636771;2.6902064e-06;0.009057431;0.013340915
NPBWR2;0.03918382;0.030944511;0.009531619;0.05256348;0.015753267;0.028220497;0.0070913723;0.006533622;0.00057265756;2.5944185;0.054912895;0.055418387;0.0022840237;0.002702494;4.5352863e-06;0.046101414;0.0016018312;0.0002237653;1.9367455e-05;0.07409703;2.7865413e-05;0.0200299;0.007799478
NPC2;0.007978621;0.41125098;6.299408e-05;0.5427206;0.26391733;2.9738072e-05;0.0010063888;1.9194208;0.011488474;0.010476154;0.19466712;0.05361158;1.1329504e-05;0.09108638;6.6684e-05;0.106662996;2.3043709e-05;0.081419796;3.476631e-05;0.16082008;5.6030538e-05;0.08260611;0.00583632
NPFFR2;0.013564305;0.16451886;0.0063351938;0.17762096;0.12023441;0.0055089323;0.03393678;0.043041933;0.009363234;0.9470325;0.11496995;0.007665685;0.001266337;0.027094264;1.2774761e-05;0.054915957;0.00016616833;0.009707998;9.453868e-06;0.20634323;7.59462e-05;0.014094198;0.019930907
NPIPB6;0.35574833;0.023150174;0.0016119082;0.099426225;0.0042019486;0.13218324;0.015118309;0.013992602;0.020312069;0.008032913;0.25796852;0.012425377;0.000467812;0.050227966;6.0912516e-06;0.12401295;0.0101426095;9.34433e-05;5.3872413e-05;0.18842235;0.00019366553;0.011289223;0.060928468
NPL;0.008642985;0.13201693;0.00064570847;0.07191131;0.049143456;0.002617154;0.00018799868;2.4207544;0.006882957;0.004694488;0.11579427;0.0031389424;0.000113916794;0.029787939;4.0682273e-05;0.028661864;3.4803445e-05;0.014495716;6.9385583e-06;0.1262244;7.902259e-05;0.025416348;0.0036881373
NPY;0.03573786;0.16100135;0.0087499935;0.11147004;0.15987729;0.005623083;0.030733708;0.018489292;0.049308978;0.0064523197;0.16620147;0.023404263;0.0002229297;0.057162046;1.09524e-05;0.18211934;0.00032160358;0.0032607175;5.4349316e-06;0.20008127;0.00021833109;0.010083842;0.0042152824
NPY2R;0.0077953367;0.27908534;0.0024940008;0.4712778;0.14075255;0.007025967;0.031398777;0.016589817;0.018388411;0.07395097;0.13644683;9.51421e-05;0.00023664552;0.035989627;1.7095801e-05;0.1118776;0.000112409456;0.0038600306;1.8885679e-06;0.14773093;9.461334e-05;0.009875141;0.0006991589
NPY5R;0.07689152;0.16191903;0.0003244994;0.1212345;0.15114848;0.0050239074;0.03131935;0.009758072;0.019705078;0.22876707;0.14166518;0.00015092985;1.6803258e-05;0.043645937;4.421993e-05;0.031048551;0.0023558007;0.00013819596;5.6635627e-06;0.2837442;3.7234586e-05;0.030309547;0.016261589
NR0B1;0.0018044714;0.042923085;0.0032044095;0.008997023;0.0050965194;0.0025247007;0.0053495564;0.0056824503;4.126235e-05;7.1904554;0.039642822;0.0038545025;6.4892454e-05;0.020604013;8.503005e-07;0.027296074;3.664628e-05;0.00047566806;7.2342533e-07;0.043874767;3.0734165e-05;0.0031838329;0.022357393
NR2E3;0.0025134783;0.017414726;9.4949435e-05;0.0021665725;0.0008132538;0.0016332973;0.001456559;0.00030269954;9.4852993e-07;13.529096;0.0054556346;7.154615e-05;3.6352037e-06;0.002115909;1.5130871e-06;0.008153192;0.000104454324;1.07618935e-05;3.704061e-07;0.008279426;1.4542478e-06;0.0049735033;0.0144450115
NR3C1;0.003096162;0.6919478;0.006103973;0.039403092;0.032313716;0.0048198057;0.0012604712;0.21777134;0.0063545713;0.15423326;0.3155566;0.00012349762;0.00086189446;0.0020493108;0.00012290111;0.005901457;0.0001298565;0.0013527585;1.7059419e-06;0.28009042;1.26264085e-05;0.19846691;0.065441564
NRP1;0.006061376;0.27036545;0.0021236613;0.05734876;0.035668235;0.0016318446;0.0088902945;1.1805226;0.0033311287;0.039982796;0.081205696;0.005313431;7.14891e-05;0.015927007;4.9890026e-05;0.0104616005;6.311209e-05;0.0073364084;4.8566203e-06;0.17218956;3.249782e-07;2.3415158;0.00055408396
NRP2;0.007788894;0.55938995;0.0015190643;0.06484969;0.040060863;0.002211446;0.018922428;0.27591372;9.969132e-05;2.0877619;0.0076040486;0.014327398;0.00037499826;0.0061778855;1.2627183e-05;0.01098525;0.00013331922;0.0014987478;2.0886098e-05;0.0394203;7.844095e-07;0.9572746;0.045599695
NRXN1;0.019648738;0.120846905;0.0043095727;0.17169818;0.06261659;0.017039789;0.05976722;0.047811374;0.052427456;0.0052517774;0.1627067;0.0025329809;0.00088628964;0.02323957;1.2386679e-06;0.20635204;0.00046909982;0.001284418;3.2161413e-06;0.29470745;0.0001823346;0.0066266605;0.006286103
NSG1;0.0011007938;0.8428971;0.00010627764;0.14119181;0.09943065;0.0011720781;0.0019298523;0.26884753;0.04153889;1.6210497e-05;0.16937739;0.0017297372;6.7624123e-06;0.03093673;1.6921153e-05;0.09134429;5.1270552e-05;0.0076465146;1.2435177e-05;0.05490206;0.00040882005;0.008025219;0.000258356
NSG2;0.007656984;0.31624594;0.010541364;0.10191504;0.07535871;0.003961194;0.01905008;0.027856708;0.0126652485;0.15867546;0.20878036;0.0048024394;0.0004746497;0.04121348;7.2881776e-05;0.07548134;0.0001390267;0.0075812098;2.834747e-06;0.3214705;9.4554016e-05;0.03854274;0.0036072044
NTM;0.000111826674;0.5125055;0.0007137062;0.0132854255;0.0111951865;0.00044783705;0.0015109103;0.010449825;2.3852822e-06;8.947609;0.015381863;8.055828e-05;0.0001760596;0.0018705458;2.119812e-06;0.016975807;1.0526627e-05;0.00027423396;2.3011708e-07;0.03341232;7.95248e-06;0.0049357237;0.034006767
NTN1;0.008491583;0.41972682;0.0112113;0.03297606;0.005380625;0.04231686;0.038920186;0.00089104444;0.0025431546;0.92246425;0.08040033;5.7415164e-05;0.00012383092;0.021038942;0.00027739033;0.019353718;0.011905093;1.7581464e-05;3.212281e-06;0.06543168;6.735911e-05;0.0230491;0.0038081228
NTNG1;0.0061283107;0.13280158;0.0037316382;0.04447429;0.07172173;0.0045567704;0.008651037;0.010589469;0.003004995;0.6169963;0.24070758;8.768326e-05;0.00012561065;0.019910105;1.2472286e-05;0.023147514;8.1786646e-05;0.00063241617;2.3170023e-06;0.43946984;9.990211e-05;0.01602757;0.016022608
NUP205;0.0113758845;0.04328935;0.00018752422;0.13260937;0.01663782;0.0015214788;0.0075358306;0.021195363;0.00012372044;7.1820173;0.03434211;0.025386069;0.00019139542;0.008771055;2.5858348e-05;0.014050634;3.6315387e-06;0.07829514;5.3526023e-06;0.030625604;3.0529012e-05;0.045697972;0.012520982
NXF2;0.024438161;0.19961593;0.015460345;0.076268665;0.03153585;0.00967358;0.045362573;0.04845239;0.012622494;1.2496002;0.11443547;0.045676403;0.0010999036;0.038385384;3.3135696e-06;0.056021355;0.00013357849;0.00921379;7.0857755e-06;0.26578316;8.3975014e-05;0.07622017;0.020834392
NXF2B;0.01936141;0.12924801;0.011056841;0.041980848;0.017845862;0.0065666023;0.027420543;0.033963874;0.0019142933;3.469976;0.04480621;0.030057257;0.0009622257;0.017968833;1.2684455e-06;0.045585625;0.00010691674;0.0033420431;5.782521e-06;0.12887293;6.7864414e-05;0.0332628;0.046476904
NXF5;0.0021421637;0.13240902;0.008508817;0.07004296;0.06767169;0.0021290318;0.027423676;0.039500948;0.010481942;0.08112577;0.17470454;0.003909825;0.0002234069;0.025515696;1.7529679e-06;0.07241147;1.5930375e-05;0.018576995;7.4281644e-07;0.25134525;4.9923965e-05;0.014703393;0.0032202525
NXNL2;0.0138520375;0.852074;0.01867295;0.06936207;0.08586763;0.015515457;0.03921151;0.018770654;0.054972034;0.0019438929;0.040013507;0.0013871223;0.0009082604;0.014772819;1.9710591e-05;0.101850025;0.0013602112;0.0004657705;4.8104935e-06;0.0579608;0.00035097363;0.0024674805;0.0020076926
NXPH1;0.021837836;0.32657138;0.0011766287;0.19062082;0.078272395;0.0065125385;0.041191053;0.019576682;0.022267278;0.019800175;0.12157144;0.029350108;0.000100808255;0.073636934;1.3971092e-05;0.07503002;0.000114073395;0.009147609;1.1793517e-05;0.12270552;0.00014454556;0.026053159;0.0057859477
NXPH2;0.0030164307;0.14145392;0.005334141;0.11613143;0.089852944;0.0038544936;0.058950685;0.03627263;0.0016500527;0.7147173;0.13073039;0.0009584639;0.00029847652;0.0463757;1.7352715e-05;0.026275927;2.0805926e-05;0.007897148;1.5650161e-06;0.10005314;0.00017193893;0.0151963085;0.009770954
NYX;0.042160477;0.17585829;0.012090831;0.29498762;0.20319822;0.005416344;0.052717242;0.054678757;0.07272331;0.04931645;0.07037728;0.049210582;0.0013865347;0.078103244;2.4055458e-05;0.07516752;0.00020664706;0.023630569;1.3094717e-05;0.146012;0.0001528329;0.023967737;0.0010634381
OAT;0.028911643;0.4127804;0.002433875;0.37065798;0.1705115;0.002396522;0.012005561;0.13540396;0.000103908955;0.82294;0.18363364;0.15486847;0.00021858948;0.02410734;6.571529e-07;0.3030511;8.19933e-06;0.08049705;5.899406e-06;0.1536896;1.3683241e-05;0.06963309;0.102663964
OCRL;0.013538721;0.04391841;0.00024133203;0.085950986;0.053713456;0.00021267768;0.00960574;0.010339356;0.0001005671;9.66938;0.009063479;0.025617125;5.338404e-05;0.023262631;5.0518764e-05;0.014192056;1.6608654e-05;0.01816724;1.2216632e-05;0.02120521;2.4690486e-05;0.027314126;0.0041609183
ODAM;0.03166584;0.22982384;0.014855811;0.38825467;0.02288962;0.013046185;0.023307713;0.003459496;0.009235388;0.014377567;0.14046387;1.2797488;0.0017376076;0.0031817066;0.0011249057;0.06997054;1.4524295e-06;0.30285448;5.472189e-06;0.06775953;3.4300722e-06;0.01222294;2.8828086e-05
OGFRL1;0.004648227;0.10055162;0.0074321493;0.047423415;0.019338245;0.0027099536;0.0032276849;0.71121013;0.006194754;0.3909051;0.13905516;0.0034537609;0.0005007667;0.03319936;4.7278314e-05;0.035995383;4.6837973e-05;0.014665629;2.5957286e-06;0.19704913;7.778988e-05;0.028904948;0.025059374
OLFM4;0.002572332;0.00045125693;2.2587951e-10;35.359474;0.0021560295;0.00020088146;0.0006929298;0.0018701837;0.00049836916;1.0009672e-05;0.0001818576;0.00013743584;5.6178355e-09;0.031616364;4.3316475e-09;0.22658612;5.2347286e-07;0.0024109948;9.2057435e-06;1.7070646e-05;1.330481e-05;4.0024966e-06;5.419446e-05
OLFML2B;0.00068656466;1.7564688;0.00093396206;0.02391457;0.011031357;0.0017230569;0.00054775784;0.62713987;0.00012541526;1.1385118;0.00714634;0.0004929844;5.8182915e-05;0.008674997;6.2936447e-06;0.014259854;1.782515e-05;0.0012663113;2.7993422e-06;0.082044736;4.017757e-06;0.059510518;0.014996629
OMD;0.030102069;0.13878088;0.0023333183;0.08681933;0.02177721;0.01736423;0.011117777;0.05053238;0.0008347623;0.584338;0.05589563;0.0002416844;0.00030428474;0.021944797;1.5260326e-05;0.071318865;0.0005450314;0.00038695702;7.0110787e-06;0.06645347;0.00033810368;0.002795891;0.02144101
OPCML;0.0032090647;0.22108595;0.0042802966;0.15998787;0.13564056;0.0033025576;0.0155230025;0.011302044;0.0048665525;0.04504077;0.14101964;0.001643086;0.0010533684;0.021294763;1.23789705e-05;0.091976665;0.00012503462;0.017418467;5.062691e-06;0.10565774;0.00014269247;0.010936233;0.0036234423
OPHN1;0.08102983;0.2084064;0.00064240344;0.2700352;0.13035658;0.003078126;0.062207922;0.032674342;0.05347569;0.06267223;0.048496272;0.13609691;3.382811e-05;0.18710215;0.00017025691;0.054024506;0.000205014;0.021461;4.047559e-05;0.1519039;4.1717056e-05;0.15407947;0.00490716
OPRK1;0.038146812;0.61565346;0.009378887;0.10228058;0.1158769;0.0050367154;0.02227459;0.030424539;0.016856698;0.04388257;0.112156175;0.06429269;0.00075819116;0.038101833;8.552661e-06;0.11461892;9.1788585e-05;0.0051099765;1.52005905e-05;0.17913283;0.00036375213;0.01245436;0.014041485
OPRPN;0.015006099;0.19026406;0.0038303835;0.15021273;0.08258802;0.010308044;0.014870377;0.043411925;0.031603597;0.011763636;0.19906142;0.003740225;0.00021742344;0.039804615;1.1985609e-05;0.17515098;0.0002139616;0.0026904838;4.218854e-06;0.1985371;2.8670087e-05;0.04884906;0.0032794743
OR10A3;0.018043447;0.11534569;0.002151429;0.25264212;0.0764803;0.010666239;0.014137737;0.012785456;0.005001645;0.029229343;0.10690376;0.003632244;0.0004468465;0.16842444;4.757897e-06;0.19023101;0.00046785385;0.002664745;7.0636954e-05;0.018552799;0.00012464711;0.010855443;0.011447545
OR10A4;0.008891892;0.18175854;0.002209288;0.23110503;0.21374753;0.004552348;0.025781985;0.014366413;0.0019203875;0.16577342;0.27860317;5.1364714e-05;0.00093527976;0.023540506;1.9312007e-05;0.07738657;0.00027990874;0.002033207;4.9344444e-06;0.20028311;0.0006345414;0.008291554;0.0018718131
OR10A5;0.0071011935;0.16990916;0.0058701164;0.048616316;0.053436525;0.00535347;0.0065652807;0.022265363;0.002073296;0.3712919;0.14752252;0.00092444033;0.00021947625;0.022803482;8.246161e-06;0.050428756;0.00013932202;0.0008268144;1.8452802e-06;0.16680625;8.5010994e-05;0.019358596;0.0059462124
OR10AG1;0.0021903906;0.22865674;0.007018628;0.038313016;0.062254492;0.0032863703;0.020756036;0.008897731;0.005177332;0.051809285;0.39551553;0.00060421485;0.00021919067;0.050718818;2.384524e-05;0.08125406;0.0003167131;0.0010982861;2.8291195e-06;0.245833;0.00020351217;0.012452284;0.005649633
OR10C1;0.008832084;0.2075476;0.008779931;0.114005744;0.08046585;0.010854157;0.00740903;0.057712235;0.02092648;0.02886602;0.14566603;0.001796909;0.00048291456;0.062507525;2.0506432e-05;0.12596545;6.5115055e-05;0.01110078;2.3105779e-06;0.2323325;0.00013178043;0.009486551;0.0029164818
OR11H6;0.020603782;0.11699906;0.0065731867;0.114448294;0.05036575;0.011997161;0.012595603;0.09270977;0.022617633;0.01060968;0.33560088;0.0023909833;0.0006878061;0.032713365;1.1405105e-05;0.1172399;0.00013412855;0.0049225227;6.3831917e-06;0.3044903;6.607052e-05;0.051658355;0.0048192516
OR13C5;0.0050696125;0.049935635;0.0036939806;0.02609811;0.042555217;0.0011646263;0.00889822;0.0112822065;0.00041727113;2.194455;0.0904146;0.00020295363;5.7794983e-05;0.010315691;4.7934733e-05;0.012176173;2.9464098e-05;0.001677241;6.676825e-07;0.13066888;6.415092e-05;0.017996714;0.026651872
OR13C9;0.0239735;0.1088774;0.0058607254;0.09143294;0.12172701;0.00358464;0.010845619;0.0064134495;0.0028774473;0.42683354;0.15312263;0.0010045617;0.00020223818;0.0161594;1.4454925e-05;0.055760786;0.00050089206;0.0002459077;2.3849982e-06;0.25718534;0.000170014;0.00956513;0.0055127414
OR13F1;0.024486624;0.15670283;0.0069395606;0.15767746;0.10198684;0.008223957;0.021878118;0.015628243;0.023108367;0.03676857;0.0981571;0.0012413352;0.00048081577;0.037606042;7.4099753e-06;0.15797356;0.00010606147;0.009430322;6.2581375e-06;0.07588243;0.00016762585;0.013856163;0.018030297
